tour_instance_bk,service_date,route_sk,route_bk,zone_bk,zone_name,city,start_datetime,end_datetime,visited_container_count,zone_container_count,all_zone_containers_visited,planned_distance_m,actual_distance_m,planned_duration_min,actual_duration_min
TOUR_20260313_23468,2026-03-13,489,ROUTE_0489,PARIS_ZONE_012,Paris - Zone 12,Paris,2026-03-13 11:30:00,2026-03-13 13:17:00,10,15,False,20777.83,20404.73,100,107
TOUR_20260313_23469,2026-03-13,440,ROUTE_0440,STRASBOURG_ZONE_002,Strasbourg - Zone 2,Strasbourg,2026-03-13 07:09:00,2026-03-13 08:57:00,10,15,False,14806.38,15103.71,103,108
TOUR_20260313_23470,2026-03-13,298,ROUTE_0298,STRASBOURG_ZONE_003,Strasbourg - Zone 3,Strasbourg,2026-03-13 07:42:00,2026-03-13 10:07:00,14,15,False,21075.15,20771.1,140,145
TOUR_20260313_23471,2026-03-13,14,ROUTE_0014,STRASBOURG_ZONE_007,Strasbourg - Zone 7,Strasbourg,2026-03-13 08:15:00,2026-03-13 10:50:00,11,15,False,29021.23,30281.47,158,155
TOUR_20260313_23472,2026-03-13,449,ROUTE_0449,STRASBOURG_ZONE_008,Strasbourg - Zone 8,Strasbourg,2026-03-13 15:19:00,2026-03-13 17:52:00,15,15,True,27856.24,29024.52,156,153
TOUR_20260313_23473,2026-03-13,365,ROUTE_0365,STRASBOURG_ZONE_010,Strasbourg - Zone 10,Strasbourg,2026-03-13 10:01:00,2026-03-13 12:42:00,15,15,True,29827.69,29433.38,152,161
TOUR_20260313_23474,2026-03-13,415,ROUTE_0415,STRASBOURG_ZONE_012,Strasbourg - Zone 12,Strasbourg,2026-03-13 06:24:00,2026-03-13 07:54:00,10,14,False,11372.31,11895.55,88,90
TOUR_20260313_23475,2026-03-13,387,ROUTE_0387,TOULOUSE_ZONE_002,Toulouse - Zone 2,Toulouse,2026-03-13 06:24:00,2026-03-13 09:23:00,12,15,False,36022.31,36968.01,169,179
TOUR_20260313_23476,2026-03-13,72,ROUTE_0072,TOULOUSE_ZONE_006,Toulouse - Zone 6,Toulouse,2026-03-13 14:45:00,2026-03-13 17:53:00,15,15,True,41013.32,40253.36,192,188
TOUR_20260313_23477,2026-03-13,251,ROUTE_0251,TOULOUSE_ZONE_007,Toulouse - Zone 7,Toulouse,2026-03-13 06:47:00,2026-03-13 09:55:00,10,15,False,37161.05,37341.07,180,188
TOUR_20260313_23478,2026-03-13,157,ROUTE_0157,TOULOUSE_ZONE_008,Toulouse - Zone 8,Toulouse,2026-03-13 06:50:00,2026-03-13 10:07:00,15,15,True,31136.19,31707.29,202,197
TOUR_20260313_23479,2026-03-13,469,ROUTE_0469,TOULOUSE_ZONE_009,Toulouse - Zone 9,Toulouse,2026-03-13 06:08:00,2026-03-13 08:12:00,10,15,False,34000.05,34505.65,119,124
TOUR_20260313_23480,2026-03-13,237,ROUTE_0237,TOULOUSE_ZONE_013,Toulouse - Zone 13,Toulouse,2026-03-13 07:57:00,2026-03-13 10:03:00,11,14,False,21772.04,22591.49,124,126
TOUR_20260314_23481,2026-03-14,491,ROUTE_0491,BORDEAUX_ZONE_004,Bordeaux - Zone 4,Bordeaux,2026-03-14 07:37:00,2026-03-14 09:46:00,15,15,True,17952.87,18299.86,129,129
TOUR_20260314_23482,2026-03-14,252,ROUTE_0252,BORDEAUX_ZONE_008,Bordeaux - Zone 8,Bordeaux,2026-03-14 10:12:00,2026-03-14 13:12:00,15,15,True,33009.43,34493.99,179,180
TOUR_20260314_23483,2026-03-14,20,ROUTE_0020,BORDEAUX_ZONE_009,Bordeaux - Zone 9,Bordeaux,2026-03-14 14:32:00,2026-03-14 17:05:00,13,15,False,33956.64,34622.04,147,153
TOUR_20260314_23484,2026-03-14,215,ROUTE_0215,BORDEAUX_ZONE_010,Bordeaux - Zone 10,Bordeaux,2026-03-14 11:50:00,2026-03-14 14:02:00,15,15,True,13690.04,13976.03,122,132
TOUR_20260314_23485,2026-03-14,83,ROUTE_0083,LILLE_ZONE_004,Lille - Zone 4,Lille,2026-03-14 06:33:00,2026-03-14 09:53:00,16,16,True,36840.84,36241.05,198,200
TOUR_20260314_23486,2026-03-14,421,ROUTE_0421,LILLE_ZONE_005,Lille - Zone 5,Lille,2026-03-14 06:19:00,2026-03-14 08:48:00,12,15,False,33053.27,33125.21,148,149
TOUR_20260314_23487,2026-03-14,247,ROUTE_0247,LILLE_ZONE_007,Lille - Zone 7,Lille,2026-03-14 06:31:00,2026-03-14 09:34:00,14,15,False,41253.46,42007.35,191,183
TOUR_20260314_23488,2026-03-14,275,ROUTE_0275,LILLE_ZONE_011,Lille - Zone 11,Lille,2026-03-14 06:18:00,2026-03-14 09:19:00,15,15,True,31337.09,32964.82,182,181
TOUR_20260314_23489,2026-03-14,189,ROUTE_0189,LILLE_ZONE_012,Lille - Zone 12,Lille,2026-03-14 13:50:00,2026-03-14 16:38:00,13,15,False,26879.25,28006.86,162,168
TOUR_20260314_23490,2026-03-14,402,ROUTE_0402,LYON_ZONE_004,Lyon - Zone 4,Lyon,2026-03-14 13:54:00,2026-03-14 16:13:00,12,15,False,25064.88,25308.87,141,139
TOUR_20260314_23491,2026-03-14,156,ROUTE_0156,LYON_ZONE_005,Lyon - Zone 5,Lyon,2026-03-14 09:47:00,2026-03-14 11:58:00,11,15,False,15288.41,15901.24,129,131
TOUR_20260314_23492,2026-03-14,250,ROUTE_0250,LYON_ZONE_006,Lyon - Zone 6,Lyon,2026-03-14 07:19:00,2026-03-14 10:09:00,15,15,True,33523.72,34734.11,166,170
TOUR_20260314_23493,2026-03-14,299,ROUTE_0299,LYON_ZONE_007,Lyon - Zone 7,Lyon,2026-03-14 11:41:00,2026-03-14 15:00:00,15,15,True,36354.09,35711.34,204,199
TOUR_20260314_23494,2026-03-14,442,ROUTE_0442,LYON_ZONE_010,Lyon - Zone 10,Lyon,2026-03-14 10:17:00,2026-03-14 12:13:00,10,15,False,23232.12,23192.41,108,116
TOUR_20260314_23495,2026-03-14,127,ROUTE_0127,LYON_ZONE_011,Lyon - Zone 11,Lyon,2026-03-14 05:51:00,2026-03-14 08:03:00,11,15,False,27774.5,29000.0,137,132
TOUR_20260314_23496,2026-03-14,208,ROUTE_0208,LYON_ZONE_013,Lyon - Zone 13,Lyon,2026-03-14 11:42:00,2026-03-14 14:22:00,15,15,True,22407.13,22074.41,161,160
TOUR_20260314_23497,2026-03-14,11,ROUTE_0011,MARSEILLE_ZONE_002,Marseille - Zone 2,Marseille,2026-03-14 14:36:00,2026-03-14 17:26:00,15,15,True,30916.98,30883.01,168,170
TOUR_20260314_23498,2026-03-14,321,ROUTE_0321,MARSEILLE_ZONE_009,Marseille - Zone 9,Marseille,2026-03-14 06:41:00,2026-03-14 09:21:00,12,15,False,32719.59,32188.21,168,160
TOUR_20260314_23499,2026-03-14,140,ROUTE_0140,MARSEILLE_ZONE_010,Marseille - Zone 10,Marseille,2026-03-14 09:43:00,2026-03-14 12:06:00,14,15,False,16567.54,16434.79,136,143
TOUR_20260314_23500,2026-03-14,340,ROUTE_0340,MONTPELLIER_ZONE_008,Montpellier - Zone 8,Montpellier,2026-03-14 07:46:00,2026-03-14 10:39:00,15,15,True,36335.59,36497.47,173,173
TOUR_20260314_23501,2026-03-14,343,ROUTE_0343,MONTPELLIER_ZONE_010,Montpellier - Zone 10,Montpellier,2026-03-14 07:08:00,2026-03-14 09:37:00,12,15,False,32217.05,31842.28,149,149
TOUR_20260314_23502,2026-03-14,447,ROUTE_0447,NANTES_ZONE_001,Nantes - Zone 1,Nantes,2026-03-14 05:33:00,2026-03-14 08:40:00,13,15,False,27548.75,28617.56,181,187
TOUR_20260314_23503,2026-03-14,359,ROUTE_0359,NANTES_ZONE_003,Nantes - Zone 3,Nantes,2026-03-14 11:23:00,2026-03-14 14:25:00,15,15,True,40750.06,40943.85,172,182
TOUR_20260314_23504,2026-03-14,366,ROUTE_0366,NANTES_ZONE_009,Nantes - Zone 9,Nantes,2026-03-14 07:18:00,2026-03-14 09:11:00,10,14,False,18624.5,18996.92,106,113
TOUR_20260314_23505,2026-03-14,305,ROUTE_0305,NANTES_ZONE_011,Nantes - Zone 11,Nantes,2026-03-14 10:46:00,2026-03-14 13:28:00,12,14,False,32579.12,33975.11,159,162
TOUR_20260314_23506,2026-03-14,422,ROUTE_0422,NANTES_ZONE_013,Nantes - Zone 13,Nantes,2026-03-14 06:00:00,2026-03-14 08:36:00,14,14,True,26294.09,26507.48,147,156
TOUR_20260314_23507,2026-03-14,102,ROUTE_0102,NICE_ZONE_002,Nice - Zone 2,Nice,2026-03-14 11:44:00,2026-03-14 14:23:00,11,16,False,31205.19,30668.87,154,159
TOUR_20260314_23508,2026-03-14,192,ROUTE_0192,NICE_ZONE_003,Nice - Zone 3,Nice,2026-03-14 05:58:00,2026-03-14 09:54:00,16,16,True,46434.52,46455.03,240,236
TOUR_20260314_23509,2026-03-14,235,ROUTE_0235,NICE_ZONE_004,Nice - Zone 4,Nice,2026-03-14 05:44:00,2026-03-14 07:33:00,12,16,False,13179.71,13437.83,99,109
TOUR_20260314_23510,2026-03-14,302,ROUTE_0302,NICE_ZONE_005,Nice - Zone 5,Nice,2026-03-14 06:01:00,2026-03-14 08:41:00,16,16,True,20875.75,21200.02,164,160
TOUR_20260314_23511,2026-03-14,325,ROUTE_0325,NICE_ZONE_007,Nice - Zone 7,Nice,2026-03-14 06:54:00,2026-03-14 10:00:00,13,16,False,38258.5,37569.21,181,186
TOUR_20260314_23512,2026-03-14,6,ROUTE_0006,NICE_ZONE_008,Nice - Zone 8,Nice,2026-03-14 06:53:00,2026-03-14 10:12:00,15,15,True,37752.81,38552.24,204,199
TOUR_20260314_23513,2026-03-14,377,ROUTE_0377,NICE_ZONE_010,Nice - Zone 10,Nice,2026-03-14 07:00:00,2026-03-14 08:52:00,10,15,False,17334.23,18033.49,105,112
TOUR_20260314_23514,2026-03-14,51,ROUTE_0051,NICE_ZONE_013,Nice - Zone 13,Nice,2026-03-14 05:37:00,2026-03-14 09:14:00,15,15,True,33810.03,33630.4,212,217
TOUR_20260314_23515,2026-03-14,440,ROUTE_0440,STRASBOURG_ZONE_002,Strasbourg - Zone 2,Strasbourg,2026-03-14 06:01:00,2026-03-14 08:02:00,12,15,False,16535.96,17398.14,125,121
TOUR_20260314_23516,2026-03-14,413,ROUTE_0413,STRASBOURG_ZONE_003,Strasbourg - Zone 3,Strasbourg,2026-03-14 07:10:00,2026-03-14 09:23:00,12,15,False,23055.07,24033.0,123,133
TOUR_20260314_23517,2026-03-14,101,ROUTE_0101,STRASBOURG_ZONE_004,Strasbourg - Zone 4,Strasbourg,2026-03-14 09:28:00,2026-03-14 12:50:00,15,15,True,34714.13,35505.53,206,202
TOUR_20260314_23518,2026-03-14,478,ROUTE_0478,STRASBOURG_ZONE_008,Strasbourg - Zone 8,Strasbourg,2026-03-14 11:49:00,2026-03-14 14:00:00,11,15,False,28653.24,28805.52,130,131
TOUR_20260314_23519,2026-03-14,75,ROUTE_0075,STRASBOURG_ZONE_009,Strasbourg - Zone 9,Strasbourg,2026-03-14 13:18:00,2026-03-14 15:59:00,14,15,False,17278.19,17268.35,159,161
TOUR_20260314_23520,2026-03-14,1,ROUTE_0001,STRASBOURG_ZONE_011,Strasbourg - Zone 11,Strasbourg,2026-03-14 11:55:00,2026-03-14 14:32:00,11,14,False,26511.41,27749.05,162,157
TOUR_20260314_23521,2026-03-14,387,ROUTE_0387,TOULOUSE_ZONE_002,Toulouse - Zone 2,Toulouse,2026-03-14 10:21:00,2026-03-14 13:31:00,15,15,True,40112.91,39828.89,192,190
TOUR_20260314_23522,2026-03-14,176,ROUTE_0176,TOULOUSE_ZONE_008,Toulouse - Zone 8,Toulouse,2026-03-14 14:48:00,2026-03-14 18:22:00,14,15,False,41792.95,41487.91,207,214
TOUR_20260314_23523,2026-03-14,199,ROUTE_0199,TOULOUSE_ZONE_010,Toulouse - Zone 10,Toulouse,2026-03-14 14:44:00,2026-03-14 16:39:00,10,14,False,29734.08,29516.22,112,115
TOUR_20260315_23524,2026-03-15,347,ROUTE_0347,BORDEAUX_ZONE_002,Bordeaux - Zone 2,Bordeaux,2026-03-15 06:42:00,2026-03-15 08:36:00,10,15,False,21150.56,21565.97,118,114
TOUR_20260315_23525,2026-03-15,435,ROUTE_0435,BORDEAUX_ZONE_011,Bordeaux - Zone 11,Bordeaux,2026-03-15 15:28:00,2026-03-15 18:05:00,14,15,False,22384.82,23126.91,165,157
TOUR_20260315_23526,2026-03-15,433,ROUTE_0433,BORDEAUX_ZONE_013,Bordeaux - Zone 13,Bordeaux,2026-03-15 14:40:00,2026-03-15 17:35:00,15,15,True,19359.86,19878.03,177,175
TOUR_20260315_23527,2026-03-15,309,ROUTE_0309,LILLE_ZONE_003,Lille - Zone 3,Lille,2026-03-15 14:01:00,2026-03-15 16:36:00,11,16,False,26769.6,27655.67,148,155
TOUR_20260315_23528,2026-03-15,200,ROUTE_0200,LILLE_ZONE_011,Lille - Zone 11,Lille,2026-03-15 15:13:00,2026-03-15 17:31:00,15,15,True,12407.3,12766.52,130,138
TOUR_20260315_23529,2026-03-15,426,ROUTE_0426,LYON_ZONE_002,Lyon - Zone 2,Lyon,2026-03-15 15:20:00,2026-03-15 18:32:00,16,16,True,35789.46,35240.45,196,192
TOUR_20260315_23530,2026-03-15,402,ROUTE_0402,LYON_ZONE_004,Lyon - Zone 4,Lyon,2026-03-15 06:59:00,2026-03-15 09:38:00,13,15,False,26041.26,26430.58,153,159
TOUR_20260315_23531,2026-03-15,209,ROUTE_0209,LYON_ZONE_005,Lyon - Zone 5,Lyon,2026-03-15 06:29:00,2026-03-15 08:36:00,14,15,False,20028.24,20787.7,132,127
TOUR_20260315_23532,2026-03-15,87,ROUTE_0087,LYON_ZONE_008,Lyon - Zone 8,Lyon,2026-03-15 09:46:00,2026-03-15 12:27:00,15,15,True,33106.93,33568.46,157,161
TOUR_20260315_23533,2026-03-15,382,ROUTE_0382,LYON_ZONE_013,Lyon - Zone 13,Lyon,2026-03-15 10:47:00,2026-03-15 13:26:00,15,15,True,21425.59,21352.59,160,159
TOUR_20260315_23534,2026-03-15,130,ROUTE_0130,MARSEILLE_ZONE_002,Marseille - Zone 2,Marseille,2026-03-15 07:30:00,2026-03-15 09:48:00,15,15,True,19034.43,19583.52,140,138
TOUR_20260315_23535,2026-03-15,28,ROUTE_0028,MARSEILLE_ZONE_005,Marseille - Zone 5,Marseille,2026-03-15 13:59:00,2026-03-15 16:56:00,13,15,False,26401.74,26517.74,184,177
TOUR_20260315_23536,2026-03-15,419,ROUTE_0419,MARSEILLE_ZONE_007,Marseille - Zone 7,Marseille,2026-03-15 05:41:00,2026-03-15 08:00:00,14,15,False,20526.98,21387.28,137,139
TOUR_20260315_23537,2026-03-15,322,ROUTE_0322,MARSEILLE_ZONE_009,Marseille - Zone 9,Marseille,2026-03-15 06:52:00,2026-03-15 08:26:00,12,15,False,11774.74,12376.3,102,94
TOUR_20260315_23538,2026-03-15,490,ROUTE_0490,MARSEILLE_ZONE_012,Marseille - Zone 12,Marseille,2026-03-15 06:44:00,2026-03-15 09:09:00,14,14,True,34604.6,36283.71,151,145
TOUR_20260315_23539,2026-03-15,112,ROUTE_0112,MARSEILLE_ZONE_013,Marseille - Zone 13,Marseille,2026-03-15 13:54:00,2026-03-15 16:24:00,14,14,True,20883.03,20488.83,154,150
TOUR_20260315_23540,2026-03-15,34,ROUTE_0034,MONTPELLIER_ZONE_006,Montpellier - Zone 6,Montpellier,2026-03-15 10:54:00,2026-03-15 13:19:00,13,15,False,20741.98,21109.99,152,145
TOUR_20260315_23541,2026-03-15,466,ROUTE_0466,MONTPELLIER_ZONE_008,Montpellier - Zone 8,Montpellier,2026-03-15 11:41:00,2026-03-15 13:54:00,12,15,False,10372.51,10287.17,127,133
TOUR_20260315_23542,2026-03-15,342,ROUTE_0342,MONTPELLIER_ZONE_012,Montpellier - Zone 12,Montpellier,2026-03-15 09:46:00,2026-03-15 11:54:00,12,15,False,16582.59,17070.18,119,128
TOUR_20260315_23543,2026-03-15,37,ROUTE_0037,MONTPELLIER_ZONE_013,Montpellier - Zone 13,Montpellier,2026-03-15 11:13:00,2026-03-15 14:24:00,15,15,True,30739.96,30948.61,194,191
TOUR_20260315_23544,2026-03-15,327,ROUTE_0327,MONTPELLIER_ZONE_014,Montpellier - Zone 14,Montpellier,2026-03-15 11:01:00,2026-03-15 13:36:00,15,15,True,21578.05,22338.47,162,155
TOUR_20260315_23545,2026-03-15,13,ROUTE_0013,NANTES_ZONE_007,Nantes - Zone 7,Nantes,2026-03-15 13:33:00,2026-03-15 16:31:00,13,15,False,34102.72,33596.2,181,178
TOUR_20260315_23546,2026-03-15,441,ROUTE_0441,NANTES_ZONE_009,Nantes - Zone 9,Nantes,2026-03-15 05:58:00,2026-03-15 08:36:00,12,14,False,40391.76,40799.81,156,158
TOUR_20260315_23547,2026-03-15,318,ROUTE_0318,NICE_ZONE_001,Nice - Zone 1,Nice,2026-03-15 08:05:00,2026-03-15 09:31:00,11,16,False,11727.06,11510.57,94,86
TOUR_20260315_23548,2026-03-15,358,ROUTE_0358,NICE_ZONE_002,Nice - Zone 2,Nice,2026-03-15 05:41:00,2026-03-15 08:34:00,13,16,False,29509.21,29781.19,168,173
TOUR_20260315_23549,2026-03-15,302,ROUTE_0302,NICE_ZONE_005,Nice - Zone 5,Nice,2026-03-15 11:44:00,2026-03-15 14:04:00,16,16,True,21720.44,22250.28,140,140
TOUR_20260315_23550,2026-03-15,339,ROUTE_0339,NICE_ZONE_012,Nice - Zone 12,Nice,2026-03-15 11:00:00,2026-03-15 14:11:00,15,15,True,33283.38,34892.83,198,191
TOUR_20260315_23551,2026-03-15,227,ROUTE_0227,NICE_ZONE_013,Nice - Zone 13,Nice,2026-03-15 06:53:00,2026-03-15 10:01:00,13,15,False,38447.35,37950.66,184,188
TOUR_20260315_23552,2026-03-15,65,ROUTE_0065,PARIS_ZONE_001,Paris - Zone 1,Paris,2026-03-15 15:22:00,2026-03-15 17:39:00,10,16,False,31519.73,32563.09,129,137
TOUR_20260315_23553,2026-03-15,300,ROUTE_0300,PARIS_ZONE_009,Paris - Zone 9,Paris,2026-03-15 05:33:00,2026-03-15 09:06:00,15,15,True,40023.14,41009.95,217,213
TOUR_20260315_23554,2026-03-15,308,ROUTE_0308,PARIS_ZONE_011,Paris - Zone 11,Paris,2026-03-15 06:00:00,2026-03-15 09:09:00,14,15,False,34560.96,34007.09,196,189
TOUR_20260315_23555,2026-03-15,298,ROUTE_0298,STRASBOURG_ZONE_003,Strasbourg - Zone 3,Strasbourg,2026-03-15 11:17:00,2026-03-15 13:36:00,13,15,False,18868.93,19176.35,143,139
TOUR_20260315_23556,2026-03-15,475,ROUTE_0475,STRASBOURG_ZONE_005,Strasbourg - Zone 5,Strasbourg,2026-03-15 10:13:00,2026-03-15 12:39:00,15,15,True,18382.8,19268.78,141,146
TOUR_20260315_23557,2026-03-15,365,ROUTE_0365,STRASBOURG_ZONE_010,Strasbourg - Zone 10,Strasbourg,2026-03-15 07:48:00,2026-03-15 10:17:00,12,15,False,24916.68,24936.59,145,149
TOUR_20260315_23558,2026-03-15,345,ROUTE_0345,TOULOUSE_ZONE_002,Toulouse - Zone 2,Toulouse,2026-03-15 08:09:00,2026-03-15 10:15:00,14,15,False,12776.67,13429.82,122,126
TOUR_20260315_23559,2026-03-15,271,ROUTE_0271,TOULOUSE_ZONE_003,Toulouse - Zone 3,Toulouse,2026-03-15 15:15:00,2026-03-15 17:51:00,15,15,True,27784.64,27511.01,160,156
TOUR_20260315_23560,2026-03-15,462,ROUTE_0462,TOULOUSE_ZONE_004,Toulouse - Zone 4,Toulouse,2026-03-15 14:49:00,2026-03-15 17:00:00,11,15,False,25515.4,25554.14,139,131
TOUR_20260315_23561,2026-03-15,430,ROUTE_0430,TOULOUSE_ZONE_005,Toulouse - Zone 5,Toulouse,2026-03-15 06:52:00,2026-03-15 09:06:00,12,15,False,16682.82,16918.44,127,134
TOUR_20260315_23562,2026-03-15,262,ROUTE_0262,TOULOUSE_ZONE_007,Toulouse - Zone 7,Toulouse,2026-03-15 10:33:00,2026-03-15 12:33:00,12,15,False,15588.79,16149.42,118,120
TOUR_20260315_23563,2026-03-15,255,ROUTE_0255,TOULOUSE_ZONE_009,Toulouse - Zone 9,Toulouse,2026-03-15 08:05:00,2026-03-15 10:55:00,13,15,False,22585.02,23235.34,167,170
TOUR_20260315_23564,2026-03-15,199,ROUTE_0199,TOULOUSE_ZONE_010,Toulouse - Zone 10,Toulouse,2026-03-15 13:01:00,2026-03-15 15:31:00,13,14,False,32028.45,33642.47,146,150
TOUR_20260315_23565,2026-03-15,237,ROUTE_0237,TOULOUSE_ZONE_013,Toulouse - Zone 13,Toulouse,2026-03-15 10:38:00,2026-03-15 12:33:00,12,14,False,20829.05,21726.5,105,115
TOUR_20260316_23566,2026-03-16,63,ROUTE_0063,BORDEAUX_ZONE_003,Bordeaux - Zone 3,Bordeaux,2026-03-16 11:29:00,2026-03-16 13:50:00,13,15,False,17866.39,18459.72,144,141
TOUR_20260316_23567,2026-03-16,85,ROUTE_0085,BORDEAUX_ZONE_007,Bordeaux - Zone 7,Bordeaux,2026-03-16 06:37:00,2026-03-16 09:08:00,14,15,False,32122.45,32578.98,155,151
TOUR_20260316_23568,2026-03-16,252,ROUTE_0252,BORDEAUX_ZONE_008,Bordeaux - Zone 8,Bordeaux,2026-03-16 05:51:00,2026-03-16 09:08:00,14,15,False,30899.76,31577.34,195,197
TOUR_20260316_23569,2026-03-16,215,ROUTE_0215,BORDEAUX_ZONE_010,Bordeaux - Zone 10,Bordeaux,2026-03-16 07:55:00,2026-03-16 10:18:00,15,15,True,13637.46,13872.97,135,143
TOUR_20260316_23570,2026-03-16,213,ROUTE_0213,BORDEAUX_ZONE_012,Bordeaux - Zone 12,Bordeaux,2026-03-16 10:21:00,2026-03-16 13:25:00,15,15,True,42420.03,42632.42,189,184
TOUR_20260316_23571,2026-03-16,433,ROUTE_0433,BORDEAUX_ZONE_013,Bordeaux - Zone 13,Bordeaux,2026-03-16 06:09:00,2026-03-16 08:56:00,15,15,True,22173.87,23110.21,160,167
TOUR_20260316_23572,2026-03-16,281,ROUTE_0281,LILLE_ZONE_002,Lille - Zone 2,Lille,2026-03-16 11:38:00,2026-03-16 14:23:00,16,16,True,16969.33,17176.73,156,165
TOUR_20260316_23573,2026-03-16,421,ROUTE_0421,LILLE_ZONE_005,Lille - Zone 5,Lille,2026-03-16 10:20:00,2026-03-16 13:02:00,11,15,False,26044.52,26615.61,169,162
TOUR_20260316_23574,2026-03-16,463,ROUTE_0463,LILLE_ZONE_008,Lille - Zone 8,Lille,2026-03-16 15:05:00,2026-03-16 17:54:00,12,15,False,35970.23,35889.04,171,169
TOUR_20260316_23575,2026-03-16,32,ROUTE_0032,LILLE_ZONE_013,Lille - Zone 13,Lille,2026-03-16 07:12:00,2026-03-16 09:44:00,12,15,False,42945.69,44421.51,146,152
TOUR_20260316_23576,2026-03-16,346,ROUTE_0346,LYON_ZONE_001,Lyon - Zone 1,Lyon,2026-03-16 15:20:00,2026-03-16 18:20:00,16,16,True,22661.0,23250.82,178,180
TOUR_20260316_23577,2026-03-16,426,ROUTE_0426,LYON_ZONE_002,Lyon - Zone 2,Lyon,2026-03-16 08:13:00,2026-03-16 11:50:00,16,16,True,37939.74,38951.46,216,217
TOUR_20260316_23578,2026-03-16,412,ROUTE_0412,LYON_ZONE_003,Lyon - Zone 3,Lyon,2026-03-16 14:03:00,2026-03-16 15:54:00,10,16,False,25658.57,26041.85,101,111
TOUR_20260316_23579,2026-03-16,461,ROUTE_0461,LYON_ZONE_007,Lyon - Zone 7,Lyon,2026-03-16 07:54:00,2026-03-16 10:30:00,13,15,False,23839.44,24189.03,153,156
TOUR_20260316_23580,2026-03-16,315,ROUTE_0315,LYON_ZONE_010,Lyon - Zone 10,Lyon,2026-03-16 13:58:00,2026-03-16 15:56:00,13,15,False,17732.9,18488.75,114,118
TOUR_20260316_23581,2026-03-16,246,ROUTE_0246,LYON_ZONE_011,Lyon - Zone 11,Lyon,2026-03-16 10:01:00,2026-03-16 11:54:00,10,15,False,19327.81,19679.98,104,113
TOUR_20260316_23582,2026-03-16,306,ROUTE_0306,LYON_ZONE_012,Lyon - Zone 12,Lyon,2026-03-16 11:53:00,2026-03-16 14:26:00,13,15,False,27638.9,28098.47,156,153
TOUR_20260316_23583,2026-03-16,382,ROUTE_0382,LYON_ZONE_013,Lyon - Zone 13,Lyon,2026-03-16 08:11:00,2026-03-16 10:06:00,11,15,False,17395.74,17836.61,111,115
TOUR_20260316_23584,2026-03-16,171,ROUTE_0171,MARSEILLE_ZONE_001,Marseille - Zone 1,Marseille,2026-03-16 14:37:00,2026-03-16 16:41:00,11,15,False,11875.95,12090.41,120,124
TOUR_20260316_23585,2026-03-16,11,ROUTE_0011,MARSEILLE_ZONE_002,Marseille - Zone 2,Marseille,2026-03-16 11:01:00,2026-03-16 13:50:00,15,15,True,29721.58,30453.73,162,169
TOUR_20260316_23586,2026-03-16,495,ROUTE_0495,MARSEILLE_ZONE_006,Marseille - Zone 6,Marseille,2026-03-16 06:49:00,2026-03-16 09:16:00,12,15,False,26597.45,26931.05,141,147
TOUR_20260316_23587,2026-03-16,419,ROUTE_0419,MARSEILLE_ZONE_007,Marseille - Zone 7,Marseille,2026-03-16 08:10:00,2026-03-16 10:38:00,14,15,False,20976.27,20945.54,153,148
TOUR_20260316_23588,2026-03-16,336,ROUTE_0336,MARSEILLE_ZONE_008,Marseille - Zone 8,Marseille,2026-03-16 11:08:00,2026-03-16 13:05:00,13,15,False,14744.65,14492.54,112,117
TOUR_20260316_23589,2026-03-16,49,ROUTE_0049,MARSEILLE_ZONE_009,Marseille - Zone 9,Marseille,2026-03-16 10:21:00,2026-03-16 13:36:00,15,15,True,36176.86,36025.44,191,195
TOUR_20260316_23590,2026-03-16,460,ROUTE_0460,MARSEILLE_ZONE_011,Marseille - Zone 11,Marseille,2026-03-16 11:44:00,2026-03-16 14:08:00,13,15,False,31450.37,31532.1,151,144
TOUR_20260316_23591,2026-03-16,258,ROUTE_0258,MARSEILLE_ZONE_013,Marseille - Zone 13,Marseille,2026-03-16 07:15:00,2026-03-16 09:10:00,13,14,False,14236.7,14790.16,120,115
TOUR_20260316_23592,2026-03-16,132,ROUTE_0132,MONTPELLIER_ZONE_003,Montpellier - Zone 3,Montpellier,2026-03-16 07:50:00,2026-03-16 10:34:00,14,15,False,25433.84,25918.33,158,164
TOUR_20260316_23593,2026-03-16,290,ROUTE_0290,MONTPELLIER_ZONE_004,Montpellier - Zone 4,Montpellier,2026-03-16 06:31:00,2026-03-16 09:27:00,15,15,True,42301.52,41918.21,170,176
TOUR_20260316_23594,2026-03-16,202,ROUTE_0202,MONTPELLIER_ZONE_005,Montpellier - Zone 5,Montpellier,2026-03-16 11:09:00,2026-03-16 13:25:00,14,15,False,31318.1,32708.96,137,136
TOUR_20260316_23595,2026-03-16,244,ROUTE_0244,MONTPELLIER_ZONE_006,Montpellier - Zone 6,Montpellier,2026-03-16 07:19:00,2026-03-16 09:50:00,12,15,False,26546.84,26311.73,152,151
TOUR_20260316_23596,2026-03-16,172,ROUTE_0172,MONTPELLIER_ZONE_007,Montpellier - Zone 7,Montpellier,2026-03-16 06:54:00,2026-03-16 09:25:00,10,15,False,36314.65,36538.74,141,151
TOUR_20260316_23597,2026-03-16,173,ROUTE_0173,MONTPELLIER_ZONE_009,Montpellier - Zone 9,Montpellier,2026-03-16 11:51:00,2026-03-16 14:36:00,13,15,False,18649.71,19200.8,157,165
