tour_instance_bk,service_date,zone_bk,route_bk,agent_bk,role_in_tour,start_datetime,end_datetime
TOUR_20260414_25580,2026-04-14,LILLE_ZONE_008,ROUTE_0463,AGENT_00106,DRIVER,2026-04-14 08:06:00,2026-04-14 11:05:00
TOUR_20260414_25580,2026-04-14,LILLE_ZONE_008,ROUTE_0463,AGENT_00119,COLLECTOR,2026-04-14 08:06:00,2026-04-14 11:05:00
TOUR_20260414_25581,2026-04-14,LILLE_ZONE_009,ROUTE_0499,AGENT_00742,DRIVER,2026-04-14 06:32:00,2026-04-14 08:44:00
TOUR_20260414_25581,2026-04-14,LILLE_ZONE_009,ROUTE_0499,AGENT_00471,COLLECTOR,2026-04-14 06:32:00,2026-04-14 08:44:00
TOUR_20260414_25582,2026-04-14,LILLE_ZONE_010,ROUTE_0498,AGENT_00263,DRIVER,2026-04-14 10:35:00,2026-04-14 13:35:00
TOUR_20260414_25582,2026-04-14,LILLE_ZONE_010,ROUTE_0498,AGENT_00434,COLLECTOR,2026-04-14 10:35:00,2026-04-14 13:35:00
TOUR_20260414_25582,2026-04-14,LILLE_ZONE_010,ROUTE_0498,AGENT_00424,COLLECTOR,2026-04-14 10:35:00,2026-04-14 13:35:00
TOUR_20260414_25583,2026-04-14,LILLE_ZONE_012,ROUTE_0180,AGENT_00017,DRIVER,2026-04-14 07:31:00,2026-04-14 09:51:00
TOUR_20260414_25583,2026-04-14,LILLE_ZONE_012,ROUTE_0180,AGENT_00561,COLLECTOR,2026-04-14 07:31:00,2026-04-14 09:51:00
TOUR_20260414_25583,2026-04-14,LILLE_ZONE_012,ROUTE_0180,AGENT_00247,SUPERVISOR,2026-04-14 07:31:00,2026-04-14 09:51:00
TOUR_20260414_25584,2026-04-14,LILLE_ZONE_013,ROUTE_0230,AGENT_00447,DRIVER,2026-04-14 09:29:00,2026-04-14 12:11:00
TOUR_20260414_25584,2026-04-14,LILLE_ZONE_013,ROUTE_0230,AGENT_00764,COLLECTOR,2026-04-14 09:29:00,2026-04-14 12:11:00
TOUR_20260414_25585,2026-04-14,LYON_ZONE_001,ROUTE_0204,AGENT_00987,DRIVER,2026-04-14 05:45:00,2026-04-14 09:18:00
TOUR_20260414_25585,2026-04-14,LYON_ZONE_001,ROUTE_0204,AGENT_00724,COLLECTOR,2026-04-14 05:45:00,2026-04-14 09:18:00
TOUR_20260414_25585,2026-04-14,LYON_ZONE_001,ROUTE_0204,AGENT_00797,COLLECTOR,2026-04-14 05:45:00,2026-04-14 09:18:00
TOUR_20260414_25586,2026-04-14,LYON_ZONE_003,ROUTE_0284,AGENT_00154,DRIVER,2026-04-14 10:36:00,2026-04-14 12:42:00
TOUR_20260414_25586,2026-04-14,LYON_ZONE_003,ROUTE_0284,AGENT_00483,COLLECTOR,2026-04-14 10:36:00,2026-04-14 12:42:00
TOUR_20260414_25587,2026-04-14,LYON_ZONE_009,ROUTE_0295,AGENT_00046,DRIVER,2026-04-14 06:30:00,2026-04-14 08:41:00
TOUR_20260414_25587,2026-04-14,LYON_ZONE_009,ROUTE_0295,AGENT_00384,COLLECTOR,2026-04-14 06:30:00,2026-04-14 08:41:00
TOUR_20260414_25588,2026-04-14,LYON_ZONE_010,ROUTE_0184,AGENT_00717,DRIVER,2026-04-14 13:29:00,2026-04-14 15:52:00
TOUR_20260414_25588,2026-04-14,LYON_ZONE_010,ROUTE_0184,AGENT_00133,COLLECTOR,2026-04-14 13:29:00,2026-04-14 15:52:00
TOUR_20260414_25588,2026-04-14,LYON_ZONE_010,ROUTE_0184,AGENT_00068,COLLECTOR,2026-04-14 13:29:00,2026-04-14 15:52:00
TOUR_20260414_25589,2026-04-14,LYON_ZONE_011,ROUTE_0127,AGENT_00469,DRIVER,2026-04-14 11:27:00,2026-04-14 14:11:00
TOUR_20260414_25589,2026-04-14,LYON_ZONE_011,ROUTE_0127,AGENT_00406,COLLECTOR,2026-04-14 11:27:00,2026-04-14 14:11:00
TOUR_20260414_25590,2026-04-14,LYON_ZONE_012,ROUTE_0306,AGENT_00676,DRIVER,2026-04-14 09:32:00,2026-04-14 11:25:00
TOUR_20260414_25590,2026-04-14,LYON_ZONE_012,ROUTE_0306,AGENT_00347,COLLECTOR,2026-04-14 09:32:00,2026-04-14 11:25:00
TOUR_20260414_25590,2026-04-14,LYON_ZONE_012,ROUTE_0306,AGENT_00528,COLLECTOR,2026-04-14 09:32:00,2026-04-14 11:25:00
TOUR_20260414_25591,2026-04-14,LYON_ZONE_013,ROUTE_0382,AGENT_00577,DRIVER,2026-04-14 07:56:00,2026-04-14 10:08:00
TOUR_20260414_25591,2026-04-14,LYON_ZONE_013,ROUTE_0382,AGENT_00215,COLLECTOR,2026-04-14 07:56:00,2026-04-14 10:08:00
TOUR_20260414_25591,2026-04-14,LYON_ZONE_013,ROUTE_0382,AGENT_00867,COLLECTOR,2026-04-14 07:56:00,2026-04-14 10:08:00
TOUR_20260414_25592,2026-04-14,MARSEILLE_ZONE_001,ROUTE_0171,AGENT_00847,DRIVER,2026-04-14 08:29:00,2026-04-14 10:23:00
TOUR_20260414_25592,2026-04-14,MARSEILLE_ZONE_001,ROUTE_0171,AGENT_00316,COLLECTOR,2026-04-14 08:29:00,2026-04-14 10:23:00
TOUR_20260414_25592,2026-04-14,MARSEILLE_ZONE_001,ROUTE_0171,AGENT_00669,COLLECTOR,2026-04-14 08:29:00,2026-04-14 10:23:00
TOUR_20260414_25593,2026-04-14,MARSEILLE_ZONE_002,ROUTE_0130,AGENT_00879,DRIVER,2026-04-14 08:28:00,2026-04-14 10:58:00
TOUR_20260414_25593,2026-04-14,MARSEILLE_ZONE_002,ROUTE_0130,AGENT_00314,COLLECTOR,2026-04-14 08:28:00,2026-04-14 10:58:00
TOUR_20260414_25593,2026-04-14,MARSEILLE_ZONE_002,ROUTE_0130,AGENT_00373,COLLECTOR,2026-04-14 08:28:00,2026-04-14 10:58:00
TOUR_20260414_25594,2026-04-14,MARSEILLE_ZONE_004,ROUTE_0331,AGENT_00826,DRIVER,2026-04-14 10:20:00,2026-04-14 13:29:00
TOUR_20260414_25594,2026-04-14,MARSEILLE_ZONE_004,ROUTE_0331,AGENT_00396,COLLECTOR,2026-04-14 10:20:00,2026-04-14 13:29:00
TOUR_20260414_25595,2026-04-14,MARSEILLE_ZONE_005,ROUTE_0028,AGENT_00235,DRIVER,2026-04-14 11:19:00,2026-04-14 14:28:00
TOUR_20260414_25595,2026-04-14,MARSEILLE_ZONE_005,ROUTE_0028,AGENT_00833,COLLECTOR,2026-04-14 11:19:00,2026-04-14 14:28:00
TOUR_20260414_25596,2026-04-14,MARSEILLE_ZONE_006,ROUTE_0120,AGENT_00880,DRIVER,2026-04-14 06:41:00,2026-04-14 09:44:00
TOUR_20260414_25596,2026-04-14,MARSEILLE_ZONE_006,ROUTE_0120,AGENT_00090,COLLECTOR,2026-04-14 06:41:00,2026-04-14 09:44:00
TOUR_20260414_25597,2026-04-14,MARSEILLE_ZONE_008,ROUTE_0350,AGENT_00452,DRIVER,2026-04-14 05:42:00,2026-04-14 08:02:00
TOUR_20260414_25597,2026-04-14,MARSEILLE_ZONE_008,ROUTE_0350,AGENT_00719,COLLECTOR,2026-04-14 05:42:00,2026-04-14 08:02:00
TOUR_20260414_25597,2026-04-14,MARSEILLE_ZONE_008,ROUTE_0350,AGENT_00338,COLLECTOR,2026-04-14 05:42:00,2026-04-14 08:02:00
TOUR_20260414_25598,2026-04-14,MARSEILLE_ZONE_009,ROUTE_0321,AGENT_00756,DRIVER,2026-04-14 09:01:00,2026-04-14 11:50:00
TOUR_20260414_25598,2026-04-14,MARSEILLE_ZONE_009,ROUTE_0321,AGENT_00454,COLLECTOR,2026-04-14 09:01:00,2026-04-14 11:50:00
TOUR_20260414_25598,2026-04-14,MARSEILLE_ZONE_009,ROUTE_0321,AGENT_00508,COLLECTOR,2026-04-14 09:01:00,2026-04-14 11:50:00
TOUR_20260414_25598,2026-04-14,MARSEILLE_ZONE_009,ROUTE_0321,AGENT_00532,SUPERVISOR,2026-04-14 09:01:00,2026-04-14 11:50:00
TOUR_20260414_25599,2026-04-14,MARSEILLE_ZONE_010,ROUTE_0128,AGENT_00526,DRIVER,2026-04-14 06:16:00,2026-04-14 08:50:00
TOUR_20260414_25599,2026-04-14,MARSEILLE_ZONE_010,ROUTE_0128,AGENT_00943,COLLECTOR,2026-04-14 06:16:00,2026-04-14 08:50:00
TOUR_20260414_25600,2026-04-14,MARSEILLE_ZONE_011,ROUTE_0021,AGENT_00200,DRIVER,2026-04-14 06:49:00,2026-04-14 09:54:00
TOUR_20260414_25600,2026-04-14,MARSEILLE_ZONE_011,ROUTE_0021,AGENT_00608,COLLECTOR,2026-04-14 06:49:00,2026-04-14 09:54:00
TOUR_20260414_25600,2026-04-14,MARSEILLE_ZONE_011,ROUTE_0021,AGENT_00772,SUPERVISOR,2026-04-14 06:49:00,2026-04-14 09:54:00
TOUR_20260414_25601,2026-04-14,MARSEILLE_ZONE_012,ROUTE_0186,AGENT_00549,DRIVER,2026-04-14 10:43:00,2026-04-14 13:02:00
TOUR_20260414_25601,2026-04-14,MARSEILLE_ZONE_012,ROUTE_0186,AGENT_00655,COLLECTOR,2026-04-14 10:43:00,2026-04-14 13:02:00
TOUR_20260414_25601,2026-04-14,MARSEILLE_ZONE_012,ROUTE_0186,AGENT_00096,COLLECTOR,2026-04-14 10:43:00,2026-04-14 13:02:00
TOUR_20260414_25602,2026-04-14,MARSEILLE_ZONE_013,ROUTE_0112,AGENT_00534,DRIVER,2026-04-14 07:32:00,2026-04-14 09:52:00
TOUR_20260414_25602,2026-04-14,MARSEILLE_ZONE_013,ROUTE_0112,AGENT_00927,COLLECTOR,2026-04-14 07:32:00,2026-04-14 09:52:00
TOUR_20260414_25603,2026-04-14,MONTPELLIER_ZONE_002,ROUTE_0168,AGENT_00198,DRIVER,2026-04-14 06:33:00,2026-04-14 08:48:00
TOUR_20260414_25603,2026-04-14,MONTPELLIER_ZONE_002,ROUTE_0168,AGENT_00055,COLLECTOR,2026-04-14 06:33:00,2026-04-14 08:48:00
TOUR_20260414_25604,2026-04-14,MONTPELLIER_ZONE_004,ROUTE_0253,AGENT_00512,DRIVER,2026-04-14 08:13:00,2026-04-14 10:23:00
TOUR_20260414_25604,2026-04-14,MONTPELLIER_ZONE_004,ROUTE_0253,AGENT_00057,COLLECTOR,2026-04-14 08:13:00,2026-04-14 10:23:00
TOUR_20260414_25605,2026-04-14,MONTPELLIER_ZONE_006,ROUTE_0244,AGENT_00392,DRIVER,2026-04-14 10:50:00,2026-04-14 13:20:00
TOUR_20260414_25605,2026-04-14,MONTPELLIER_ZONE_006,ROUTE_0244,AGENT_00905,COLLECTOR,2026-04-14 10:50:00,2026-04-14 13:20:00
TOUR_20260414_25605,2026-04-14,MONTPELLIER_ZONE_006,ROUTE_0244,AGENT_00948,COLLECTOR,2026-04-14 10:50:00,2026-04-14 13:20:00
TOUR_20260414_25606,2026-04-14,MONTPELLIER_ZONE_009,ROUTE_0456,AGENT_00201,DRIVER,2026-04-14 08:28:00,2026-04-14 12:13:00
TOUR_20260414_25606,2026-04-14,MONTPELLIER_ZONE_009,ROUTE_0456,AGENT_00091,COLLECTOR,2026-04-14 08:28:00,2026-04-14 12:13:00
TOUR_20260414_25607,2026-04-14,MONTPELLIER_ZONE_011,ROUTE_0070,AGENT_00950,DRIVER,2026-04-14 05:47:00,2026-04-14 08:35:00
TOUR_20260414_25607,2026-04-14,MONTPELLIER_ZONE_011,ROUTE_0070,AGENT_00079,COLLECTOR,2026-04-14 05:47:00,2026-04-14 08:35:00
TOUR_20260414_25607,2026-04-14,MONTPELLIER_ZONE_011,ROUTE_0070,AGENT_00876,COLLECTOR,2026-04-14 05:47:00,2026-04-14 08:35:00
TOUR_20260414_25607,2026-04-14,MONTPELLIER_ZONE_011,ROUTE_0070,AGENT_00862,SUPERVISOR,2026-04-14 05:47:00,2026-04-14 08:35:00
TOUR_20260414_25608,2026-04-14,MONTPELLIER_ZONE_013,ROUTE_0037,AGENT_00849,DRIVER,2026-04-14 11:08:00,2026-04-14 13:45:00
TOUR_20260414_25608,2026-04-14,MONTPELLIER_ZONE_013,ROUTE_0037,AGENT_00180,COLLECTOR,2026-04-14 11:08:00,2026-04-14 13:45:00
TOUR_20260414_25608,2026-04-14,MONTPELLIER_ZONE_013,ROUTE_0037,AGENT_00928,COLLECTOR,2026-04-14 11:08:00,2026-04-14 13:45:00
TOUR_20260414_25609,2026-04-14,MONTPELLIER_ZONE_014,ROUTE_0074,AGENT_00988,DRIVER,2026-04-14 07:20:00,2026-04-14 09:49:00
TOUR_20260414_25609,2026-04-14,MONTPELLIER_ZONE_014,ROUTE_0074,AGENT_00254,COLLECTOR,2026-04-14 07:20:00,2026-04-14 09:49:00
TOUR_20260414_25610,2026-04-14,NANTES_ZONE_002,ROUTE_0292,AGENT_00028,DRIVER,2026-04-14 06:54:00,2026-04-14 09:16:00
TOUR_20260414_25610,2026-04-14,NANTES_ZONE_002,ROUTE_0292,AGENT_00217,COLLECTOR,2026-04-14 06:54:00,2026-04-14 09:16:00
TOUR_20260414_25610,2026-04-14,NANTES_ZONE_002,ROUTE_0292,AGENT_00702,SUPERVISOR,2026-04-14 06:54:00,2026-04-14 09:16:00
TOUR_20260414_25611,2026-04-14,NANTES_ZONE_004,ROUTE_0066,AGENT_00267,DRIVER,2026-04-14 13:53:00,2026-04-14 16:44:00
TOUR_20260414_25611,2026-04-14,NANTES_ZONE_004,ROUTE_0066,AGENT_00995,COLLECTOR,2026-04-14 13:53:00,2026-04-14 16:44:00
TOUR_20260414_25611,2026-04-14,NANTES_ZONE_004,ROUTE_0066,AGENT_00329,COLLECTOR,2026-04-14 13:53:00,2026-04-14 16:44:00
TOUR_20260414_25612,2026-04-14,NANTES_ZONE_005,ROUTE_0002,AGENT_00022,DRIVER,2026-04-14 10:48:00,2026-04-14 13:38:00
TOUR_20260414_25612,2026-04-14,NANTES_ZONE_005,ROUTE_0002,AGENT_00823,COLLECTOR,2026-04-14 10:48:00,2026-04-14 13:38:00
TOUR_20260414_25613,2026-04-14,NANTES_ZONE_006,ROUTE_0205,AGENT_00757,DRIVER,2026-04-14 07:40:00,2026-04-14 09:52:00
TOUR_20260414_25613,2026-04-14,NANTES_ZONE_006,ROUTE_0205,AGENT_00640,COLLECTOR,2026-04-14 07:40:00,2026-04-14 09:52:00
TOUR_20260414_25613,2026-04-14,NANTES_ZONE_006,ROUTE_0205,AGENT_00063,COLLECTOR,2026-04-14 07:40:00,2026-04-14 09:52:00
TOUR_20260414_25614,2026-04-14,NANTES_ZONE_007,ROUTE_0279,AGENT_00957,DRIVER,2026-04-14 10:51:00,2026-04-14 13:55:00
TOUR_20260414_25614,2026-04-14,NANTES_ZONE_007,ROUTE_0279,AGENT_00922,COLLECTOR,2026-04-14 10:51:00,2026-04-14 13:55:00
TOUR_20260414_25615,2026-04-14,NANTES_ZONE_009,ROUTE_0245,AGENT_00027,DRIVER,2026-04-14 09:30:00,2026-04-14 11:25:00
TOUR_20260414_25615,2026-04-14,NANTES_ZONE_009,ROUTE_0245,AGENT_00954,COLLECTOR,2026-04-14 09:30:00,2026-04-14 11:25:00
TOUR_20260414_25616,2026-04-14,NANTES_ZONE_011,ROUTE_0376,AGENT_00738,DRIVER,2026-04-14 06:48:00,2026-04-14 09:18:00
TOUR_20260414_25616,2026-04-14,NANTES_ZONE_011,ROUTE_0376,AGENT_00299,COLLECTOR,2026-04-14 06:48:00,2026-04-14 09:18:00
TOUR_20260414_25616,2026-04-14,NANTES_ZONE_011,ROUTE_0376,AGENT_00550,SUPERVISOR,2026-04-14 06:48:00,2026-04-14 09:18:00
TOUR_20260414_25617,2026-04-14,NANTES_ZONE_013,ROUTE_0422,AGENT_00978,DRIVER,2026-04-14 14:38:00,2026-04-14 16:42:00
TOUR_20260414_25617,2026-04-14,NANTES_ZONE_013,ROUTE_0422,AGENT_00323,COLLECTOR,2026-04-14 14:38:00,2026-04-14 16:42:00
TOUR_20260414_25618,2026-04-14,NICE_ZONE_003,ROUTE_0192,AGENT_00611,DRIVER,2026-04-14 11:44:00,2026-04-14 15:05:00
TOUR_20260414_25618,2026-04-14,NICE_ZONE_003,ROUTE_0192,AGENT_00087,COLLECTOR,2026-04-14 11:44:00,2026-04-14 15:05:00
TOUR_20260414_25618,2026-04-14,NICE_ZONE_003,ROUTE_0192,AGENT_00162,COLLECTOR,2026-04-14 11:44:00,2026-04-14 15:05:00
TOUR_20260414_25619,2026-04-14,NICE_ZONE_004,ROUTE_0235,AGENT_00559,DRIVER,2026-04-14 05:53:00,2026-04-14 07:41:00
TOUR_20260414_25619,2026-04-14,NICE_ZONE_004,ROUTE_0235,AGENT_00417,COLLECTOR,2026-04-14 05:53:00,2026-04-14 07:41:00
TOUR_20260414_25620,2026-04-14,NICE_ZONE_005,ROUTE_0182,AGENT_00700,DRIVER,2026-04-14 12:00:00,2026-04-14 15:10:00
TOUR_20260414_25620,2026-04-14,NICE_ZONE_005,ROUTE_0182,AGENT_00755,COLLECTOR,2026-04-14 12:00:00,2026-04-14 15:10:00
TOUR_20260414_25621,2026-04-14,NICE_ZONE_006,ROUTE_0428,AGENT_00322,DRIVER,2026-04-14 09:22:00,2026-04-14 11:38:00
TOUR_20260414_25621,2026-04-14,NICE_ZONE_006,ROUTE_0428,AGENT_00751,COLLECTOR,2026-04-14 09:22:00,2026-04-14 11:38:00
TOUR_20260414_25621,2026-04-14,NICE_ZONE_006,ROUTE_0428,AGENT_00331,COLLECTOR,2026-04-14 09:22:00,2026-04-14 11:38:00
TOUR_20260414_25622,2026-04-14,NICE_ZONE_007,ROUTE_0325,AGENT_00264,DRIVER,2026-04-14 11:49:00,2026-04-14 14:53:00
TOUR_20260414_25622,2026-04-14,NICE_ZONE_007,ROUTE_0325,AGENT_00181,COLLECTOR,2026-04-14 11:49:00,2026-04-14 14:53:00
TOUR_20260414_25623,2026-04-14,NICE_ZONE_008,ROUTE_0088,AGENT_00634,DRIVER,2026-04-14 11:39:00,2026-04-14 14:41:00
TOUR_20260414_25623,2026-04-14,NICE_ZONE_008,ROUTE_0088,AGENT_00814,COLLECTOR,2026-04-14 11:39:00,2026-04-14 14:41:00
TOUR_20260414_25624,2026-04-14,NICE_ZONE_010,ROUTE_0377,AGENT_00412,DRIVER,2026-04-14 08:14:00,2026-04-14 10:14:00
TOUR_20260414_25624,2026-04-14,NICE_ZONE_010,ROUTE_0377,AGENT_00207,COLLECTOR,2026-04-14 08:14:00,2026-04-14 10:14:00
TOUR_20260414_25625,2026-04-14,NICE_ZONE_013,ROUTE_0206,AGENT_00857,DRIVER,2026-04-14 05:53:00,2026-04-14 08:06:00
TOUR_20260414_25625,2026-04-14,NICE_ZONE_013,ROUTE_0206,AGENT_00178,COLLECTOR,2026-04-14 05:53:00,2026-04-14 08:06:00
TOUR_20260414_25626,2026-04-14,PARIS_ZONE_001,ROUTE_0065,AGENT_00979,DRIVER,2026-04-14 05:36:00,2026-04-14 08:30:00
TOUR_20260414_25626,2026-04-14,PARIS_ZONE_001,ROUTE_0065,AGENT_00030,COLLECTOR,2026-04-14 05:36:00,2026-04-14 08:30:00
TOUR_20260414_25627,2026-04-14,PARIS_ZONE_003,ROUTE_0313,AGENT_00692,DRIVER,2026-04-14 07:29:00,2026-04-14 09:58:00
TOUR_20260414_25627,2026-04-14,PARIS_ZONE_003,ROUTE_0313,AGENT_00898,COLLECTOR,2026-04-14 07:29:00,2026-04-14 09:58:00
TOUR_20260414_25628,2026-04-14,PARIS_ZONE_004,ROUTE_0277,AGENT_00208,DRIVER,2026-04-14 11:27:00,2026-04-14 14:41:00
TOUR_20260414_25628,2026-04-14,PARIS_ZONE_004,ROUTE_0277,AGENT_00919,COLLECTOR,2026-04-14 11:27:00,2026-04-14 14:41:00
TOUR_20260414_25628,2026-04-14,PARIS_ZONE_004,ROUTE_0277,AGENT_00583,COLLECTOR,2026-04-14 11:27:00,2026-04-14 14:41:00
TOUR_20260414_25629,2026-04-14,PARIS_ZONE_008,ROUTE_0423,AGENT_00421,DRIVER,2026-04-14 06:54:00,2026-04-14 08:55:00
TOUR_20260414_25629,2026-04-14,PARIS_ZONE_008,ROUTE_0423,AGENT_00085,COLLECTOR,2026-04-14 06:54:00,2026-04-14 08:55:00
TOUR_20260414_25630,2026-04-14,PARIS_ZONE_009,ROUTE_0300,AGENT_00989,DRIVER,2026-04-14 10:03:00,2026-04-14 13:33:00
TOUR_20260414_25630,2026-04-14,PARIS_ZONE_009,ROUTE_0300,AGENT_00304,COLLECTOR,2026-04-14 10:03:00,2026-04-14 13:33:00
TOUR_20260414_25630,2026-04-14,PARIS_ZONE_009,ROUTE_0300,AGENT_00902,SUPERVISOR,2026-04-14 10:03:00,2026-04-14 13:33:00
TOUR_20260414_25631,2026-04-14,PARIS_ZONE_010,ROUTE_0150,AGENT_00044,DRIVER,2026-04-14 11:35:00,2026-04-14 14:16:00
TOUR_20260414_25631,2026-04-14,PARIS_ZONE_010,ROUTE_0150,AGENT_00854,COLLECTOR,2026-04-14 11:35:00,2026-04-14 14:16:00
TOUR_20260414_25632,2026-04-14,STRASBOURG_ZONE_003,ROUTE_0298,AGENT_00798,DRIVER,2026-04-14 09:40:00,2026-04-14 11:52:00
TOUR_20260414_25632,2026-04-14,STRASBOURG_ZONE_003,ROUTE_0298,AGENT_00287,COLLECTOR,2026-04-14 09:40:00,2026-04-14 11:52:00
TOUR_20260414_25632,2026-04-14,STRASBOURG_ZONE_003,ROUTE_0298,AGENT_00077,COLLECTOR,2026-04-14 09:40:00,2026-04-14 11:52:00
TOUR_20260414_25633,2026-04-14,STRASBOURG_ZONE_004,ROUTE_0270,AGENT_00332,DRIVER,2026-04-14 06:39:00,2026-04-14 09:22:00
TOUR_20260414_25633,2026-04-14,STRASBOURG_ZONE_004,ROUTE_0270,AGENT_00705,COLLECTOR,2026-04-14 06:39:00,2026-04-14 09:22:00
TOUR_20260414_25634,2026-04-14,STRASBOURG_ZONE_005,ROUTE_0022,AGENT_00104,DRIVER,2026-04-14 07:49:00,2026-04-14 10:10:00
TOUR_20260414_25634,2026-04-14,STRASBOURG_ZONE_005,ROUTE_0022,AGENT_00116,COLLECTOR,2026-04-14 07:49:00,2026-04-14 10:10:00
TOUR_20260414_25635,2026-04-14,STRASBOURG_ZONE_006,ROUTE_0017,AGENT_00682,DRIVER,2026-04-14 06:59:00,2026-04-14 09:40:00
TOUR_20260414_25635,2026-04-14,STRASBOURG_ZONE_006,ROUTE_0017,AGENT_00190,COLLECTOR,2026-04-14 06:59:00,2026-04-14 09:40:00
TOUR_20260414_25635,2026-04-14,STRASBOURG_ZONE_006,ROUTE_0017,AGENT_00430,COLLECTOR,2026-04-14 06:59:00,2026-04-14 09:40:00
TOUR_20260414_25636,2026-04-14,STRASBOURG_ZONE_008,ROUTE_0449,AGENT_00261,DRIVER,2026-04-14 11:56:00,2026-04-14 14:35:00
TOUR_20260414_25636,2026-04-14,STRASBOURG_ZONE_008,ROUTE_0449,AGENT_00974,COLLECTOR,2026-04-14 11:56:00,2026-04-14 14:35:00
TOUR_20260414_25637,2026-04-14,STRASBOURG_ZONE_009,ROUTE_0356,AGENT_00038,DRIVER,2026-04-14 15:30:00,2026-04-14 17:59:00
TOUR_20260414_25637,2026-04-14,STRASBOURG_ZONE_009,ROUTE_0356,AGENT_00147,COLLECTOR,2026-04-14 15:30:00,2026-04-14 17:59:00
TOUR_20260414_25637,2026-04-14,STRASBOURG_ZONE_009,ROUTE_0356,AGENT_00021,COLLECTOR,2026-04-14 15:30:00,2026-04-14 17:59:00
TOUR_20260414_25638,2026-04-14,TOULOUSE_ZONE_002,ROUTE_0387,AGENT_00361,DRIVER,2026-04-14 05:42:00,2026-04-14 08:17:00
TOUR_20260414_25638,2026-04-14,TOULOUSE_ZONE_002,ROUTE_0387,AGENT_00708,COLLECTOR,2026-04-14 05:42:00,2026-04-14 08:17:00
TOUR_20260414_25639,2026-04-14,TOULOUSE_ZONE_003,ROUTE_0271,AGENT_00042,DRIVER,2026-04-14 08:03:00,2026-04-14 10:18:00
TOUR_20260414_25639,2026-04-14,TOULOUSE_ZONE_003,ROUTE_0271,AGENT_00529,COLLECTOR,2026-04-14 08:03:00,2026-04-14 10:18:00
TOUR_20260414_25640,2026-04-14,TOULOUSE_ZONE_004,ROUTE_0462,AGENT_00062,DRIVER,2026-04-14 14:26:00,2026-04-14 17:09:00
TOUR_20260414_25640,2026-04-14,TOULOUSE_ZONE_004,ROUTE_0462,AGENT_00894,COLLECTOR,2026-04-14 14:26:00,2026-04-14 17:09:00
TOUR_20260414_25641,2026-04-14,TOULOUSE_ZONE_005,ROUTE_0052,AGENT_00794,DRIVER,2026-04-14 10:07:00,2026-04-14 11:55:00
TOUR_20260414_25641,2026-04-14,TOULOUSE_ZONE_005,ROUTE_0052,AGENT_00376,COLLECTOR,2026-04-14 10:07:00,2026-04-14 11:55:00
TOUR_20260414_25642,2026-04-14,TOULOUSE_ZONE_006,ROUTE_0036,AGENT_00114,DRIVER,2026-04-14 14:41:00,2026-04-14 17:00:00
TOUR_20260414_25642,2026-04-14,TOULOUSE_ZONE_006,ROUTE_0036,AGENT_00996,COLLECTOR,2026-04-14 14:41:00,2026-04-14 17:00:00
TOUR_20260414_25643,2026-04-14,TOULOUSE_ZONE_007,ROUTE_0262,AGENT_00897,DRIVER,2026-04-14 10:05:00,2026-04-14 12:13:00
TOUR_20260414_25643,2026-04-14,TOULOUSE_ZONE_007,ROUTE_0262,AGENT_00153,COLLECTOR,2026-04-14 10:05:00,2026-04-14 12:13:00
TOUR_20260414_25644,2026-04-14,TOULOUSE_ZONE_008,ROUTE_0092,AGENT_00575,DRIVER,2026-04-14 09:46:00,2026-04-14 12:53:00
TOUR_20260414_25644,2026-04-14,TOULOUSE_ZONE_008,ROUTE_0092,AGENT_00143,COLLECTOR,2026-04-14 09:46:00,2026-04-14 12:53:00
TOUR_20260414_25645,2026-04-14,TOULOUSE_ZONE_010,ROUTE_0033,AGENT_00658,DRIVER,2026-04-14 07:03:00,2026-04-14 08:58:00
TOUR_20260414_25645,2026-04-14,TOULOUSE_ZONE_010,ROUTE_0033,AGENT_00747,COLLECTOR,2026-04-14 07:03:00,2026-04-14 08:58:00
TOUR_20260414_25646,2026-04-14,TOULOUSE_ZONE_011,ROUTE_0062,AGENT_00691,DRIVER,2026-04-14 09:23:00,2026-04-14 12:24:00
TOUR_20260414_25646,2026-04-14,TOULOUSE_ZONE_011,ROUTE_0062,AGENT_00459,COLLECTOR,2026-04-14 09:23:00,2026-04-14 12:24:00
TOUR_20260414_25647,2026-04-14,TOULOUSE_ZONE_012,ROUTE_0500,AGENT_00225,DRIVER,2026-04-14 09:55:00,2026-04-14 13:04:00
TOUR_20260414_25647,2026-04-14,TOULOUSE_ZONE_012,ROUTE_0500,AGENT_00962,COLLECTOR,2026-04-14 09:55:00,2026-04-14 13:04:00
TOUR_20260415_25648,2026-04-15,BORDEAUX_ZONE_001,ROUTE_0363,AGENT_00973,DRIVER,2026-04-15 08:24:00,2026-04-15 10:50:00
TOUR_20260415_25648,2026-04-15,BORDEAUX_ZONE_001,ROUTE_0363,AGENT_00416,COLLECTOR,2026-04-15 08:24:00,2026-04-15 10:50:00
TOUR_20260415_25648,2026-04-15,BORDEAUX_ZONE_001,ROUTE_0363,AGENT_00774,COLLECTOR,2026-04-15 08:24:00,2026-04-15 10:50:00
TOUR_20260415_25648,2026-04-15,BORDEAUX_ZONE_001,ROUTE_0363,AGENT_00206,SUPERVISOR,2026-04-15 08:24:00,2026-04-15 10:50:00
